"site";"lgt";"ec1";"";"";"";""
"theme";"ges";"";"";"";"";""
"frequence";"semi-horaire";"";"";"";"";""
"date de debut";"20/01/2017";"";"";"";"";""
"date de fin";"31/12/2017";"";"";"";"";""
"commentaire";"Flux 2017 de FR-LGt v1";"";"";"";"";""
"";"";"";"";"";"";""
"";"";"";"";"";"";""
"date";"time";"FC";"H";"ETR";"LE";"FCH4"
"";"";"";"";"";"";""
"18/02/2017";"09:30";"0.80552";"8.5773";"-0.0575672557941222";"8.5752";"-0.0078088"
"18/02/2017";"10:00";"0.5822";"8.5773";"0.0187418216632501";"8.5752";"-0.010322"
"18/02/2017";"10:30";"1.6023";"11.342";"0.0386686007879265";"12.274";"-0.002472"
"18/02/2017";"11:00";"1.6023";"17.424";"0.117429099132038";"6.6902";"-0.002472"
"18/02/2017";"11:30";"0.71675";"24.082";"0.106717219735417";"8.3212";"0.00069456"
"18/02/2017";"12:00";"0.71675";"24.082";"0.127100644304656";"16.852";"0.00069456"
"18/02/2017";"12:30";"0.49408";"65.619";"0.118012996378819";"23.846";"0.0042931"
"18/02/2017";"13:00";"-0.5957";"47.197";"0.136711678084824";"18.354";"-0.015781"
"18/02/2017";"13:30";"-0.5385";"88.017";"0.111559941595131";"14.696";"-0.01661"
"18/02/2017";"14:00";"-0.34812";"88.017";"0.093787695556821";"10.43";"-0.0014467"
"18/02/2017";"14:30";"-0.34812";"59.417";"0.0637194026275282";"9.2805";"-0.0014467"
"18/02/2017";"15:00";"-0.27279";"22.471";"0.0781002183130644";"2.9456";"0.0034272"
"18/02/2017";"15:30";"0.018073";"22.471";"0.044111583623816";"2.2803";"0.0027255"
"18/02/2017";"16:00";"0.28229";"-4.0048";"0.0384551794565757";"0.36196";"0.0025564"
"18/02/2017";"16:30";"0.4676";"-4.0048";"0.0355371311227688";"0.15233";"0.0015984"
"18/02/2017";"17:00";"0.4676";"-7.156";"0.0264967858795738";"0.19275";"0.0013571"
"18/02/2017";"17:30";"0.52638";"-7.156";"-0.00252968506157059";"0.24294";"0.0015254"
"18/02/2017";"18:00";"1.0095";"-10.157";"-0.000644436482903828";"0.31564";"0.0012317"
"18/02/2017";"18:30";"1.075";"-9.0465";"-0.000846457941448134";"0.051873";"-0.00016835"
"18/02/2017";"19:00";"1.1123";"-13.578";"0.000507302583842402";"-0.047274";"-0.00037326"
"18/02/2017";"19:30";"1.1125";"-13.578";"0.000703743846756813";"-0.047274";"-0.00037326"
"18/02/2017";"20:00";"1.1871";"-13.578";"0.0018673957501722";"-0.08872";"-0.0056777"
"18/02/2017";"20:30";"1.2037";"-20.19";"0.000121825304590777";"-0.23901";"-0.003221"
"18/02/2017";"21:00";"1.255";"-21.739";"-0.00152740501721673";"-0.24861";"-0.0011093"
"18/02/2017";"21:30";"1.199";"-16.282";"-0.000162679399814273";"-0.017027";"-0.00043055"
"18/02/2017";"22:00";"1.1656";"-16.282";"-0.000123725919014044";"0.00080433";"-0.00043055"
"18/02/2017";"22:30";"1.0614";"-12.791";"0.000288797682296876";"0.00080433";"0.00085546"
"18/02/2017";"23:00";"1.107";"-12.791";"0.00026826128149974";"0.00080433";"0.0003435"
"18/02/2017";"23:30";"1.0727";"0.25578";"0.000294083209584911";"-0.029379";"-0.00015071"
"19/02/2017";"00:00";"1.1155";"-14.321";"0.0000703075773191496";"-0.13219";"-0.001907"
"19/02/2017";"00:30";"1.1109";"-14.048";"0.0000630265818348489";"-0.26516";"-0.001907"
"19/02/2017";"01:00";"1.1098";"-12.722";"0.000149116181850588";"-0.17177";"-0.00023136"
"19/02/2017";"01:30";"1.0681";"-14.26";"0.000711939915094904";"-0.1237";"-0.0031151"
"19/02/2017";"02:00";"1.0768";"-15.868";"-0.000322475144061169";"-0.10607";"0.00033634"
"19/02/2017";"02:30";"1.0706";"-17.272";"0.000286027929048927";"-0.085685";"0.00033634"
"19/02/2017";"03:00";"1.0825";"-18.555";"-0.000907901333375942";"0.057197";"0.00033634"
"19/02/2017";"03:30";"1.0526";"-27.771";"-0.000234718016452409";"0.04991";"0.000023345"
"19/02/2017";"04:00";"1.0562";"-18.098";"-0.000110784477552674";"0.043687";"0.000023345"
"19/02/2017";"04:30";"1.0732";"-12.383";"0.000240168709700354";"0.043687";"0.0054229"
"19/02/2017";"05:00";"1.0202";"-8.371";"-0.000145537170356894";"-0.25644";"-0.0031711"
"19/02/2017";"05:30";"1.1122";"-6.492";"-0.0000528724839141787";"-0.44169";"-0.0031711"
"19/02/2017";"06:00";"1.187";"-3.2902";"-0.0000798434505733729";"-0.5107";"-0.0034925"
"19/02/2017";"06:30";"1.1946";"1.2282";"-0.000483602258076689";"-0.28269";"-0.0034925"
"19/02/2017";"07:00";"1.2194";"0.35049";"-0.000944349611090686";"0.025425";"-0.0027416"
"19/02/2017";"07:30";"1.2826";"0.20128";"-0.000966046524339129";"0.2962";"-0.0034326"
"19/02/2017";"08:00";"1.1567";"0.42718";"0.00075802527933819";"0.97176";"-0.002992"
"19/02/2017";"08:30";"1.022";"6.552";"-0.000283724220455279";"3.0166";"-0.0029327"
"19/02/2017";"09:00";"0.92661";"-0.041517";"0.00170798846189211";"1.1767";"-0.0034056"
"19/02/2017";"09:30";"0.69955";"8.5773";"0.00705439433104837";"4.8566";"-0.0063813"
"19/02/2017";"10:00";"0.73587";"17.196";"0.0284599491635006";"19.692";"-0.0088052"
"19/02/2017";"10:30";"1.6023";"12.147";"0.0515350405576107";"12.274";"-0.002472"
"19/02/2017";"11:00";"1.6023";"12.147";"0.109687687218759";"6.032";"-0.011839"
"19/02/2017";"11:30";"2.4687";"18.923";"0.109250885265731";"8.3212";"0.013228"
"19/02/2017";"12:00";"0.71675";"18.923";"0.0840437230521837";"16.852";"0.00069456"
"19/02/2017";"12:30";"-1.0352";"65.619";"0.0509590470751279";"23.846";"0.0042931"
"19/02/2017";"13:00";"-0.5957";"65.619";"0.0462035091160064";"18.354";"-0.015781"
"19/02/2017";"13:30";"0.048734";"133.31";"0.0550951571107543";"37.835";"-0.0046417"
"19/02/2017";"14:00";"-0.80065";"43.318";"0.0431575633971159";"9.8331";"0.00013042"
"19/02/2017";"14:30";"-0.3669";"67.763";"0.0378436242928327";"8.4538";"-0.00059467"
"19/02/2017";"15:00";"-0.27365";"-0.85721";"0.0401757528338023";"0.85193";"0.0019605"
"19/02/2017";"15:30";"0.018073";"-0.85721";"0.0215490902281733";"0.48727";"0.0054159"
"19/02/2017";"16:00";"0.35006";"-4.0048";"0.0185868522514975";"0.41204";"0.0021805"
"19/02/2017";"16:30";"0.36278";"-4.0048";"0.0114536540383913";"0.16048";"0.00013327"
"19/02/2017";"17:00";"0.68997";"-10.226";"0.00141066992496351";"0.97061";"-0.0053581"
"19/02/2017";"17:30";"0.52638";"-7.156";"-0.00245326560530389";"0.27578";"0.001329"
"19/02/2017";"18:00";"1.0095";"-10.157";"0.0000352024098358998";"0.31564";"-0.0014204"
"19/02/2017";"18:30";"1.075";"-8.8872";"0.000711665956687623";"0.051873";"-0.00016835"
"19/02/2017";"19:00";"1.1123";"-13.578";"-0.00172303130714352";"-0.047274";"-0.00037326"
"19/02/2017";"19:30";"1.1125";"-13.578";"0.00144744282301627";"-0.047274";"-0.00037326"
"19/02/2017";"20:00";"1.1871";"-13.578";"-0.000084126647970034";"-0.08872";"-0.004666"
"19/02/2017";"20:30";"1.2037";"-20.19";"-0.00313536014298221";"-0.23901";"-0.0023099"
"19/02/2017";"21:00";"1.255";"-21.739";"0.000426720826115634";"-0.24861";"-0.0010678"
"19/02/2017";"21:30";"1.199";"-16.282";"-0.0000345380128910198";"-0.017027";"-0.0017555"
"19/02/2017";"22:00";"1.1656";"-16.282";"-0.000146656482861163";"0.00080433";"-0.0017555"
